timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673952318890,6,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-53,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,6,0,2
1673952312431,6466,Citizen Login,200,OK,Thread Group 1-101,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6466,0,42
1673952318893,5,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-42,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,1
1673952318898,4,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-101,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,4,0,1
1673952312413,6489,Citizen Login,200,OK,Thread Group 1-13,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6489,0,59
1673952318904,4,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-13,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,4,0,1
1673952312415,6494,Citizen Login,200,OK,Thread Group 1-59,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6494,0,58
1673952312417,6500,Citizen Login,200,OK,Thread Group 1-86,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6500,0,56
1673952318910,12,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-59,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,12,0,1
1673952318918,5,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-86,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,2
1673952312413,6518,Citizen Login,200,OK,Thread Group 1-3,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6518,0,60
1673952318934,6,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-3,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,6,0,2
1673952312414,6533,Citizen Login,200,OK,Thread Group 1-66,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6533,0,60
