timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674378264892,22,Student/Registration?q=iBpjLWVwA0Vwz63h67B%2BnA%3D%3D-6,304,Not Modified,Thread Group 1-14,,true,,169,758,30,30,https://portal.aiub.edu/bundles/base?v=DzsVJsW4RYIyWDL5BM4zGp25Zsvkocp_98Sh1xpiEHc1,0,0,0
1674378247821,18300,portal.aiub.edu/,200,OK,Thread Group 1-1,text,true,,362638,6812,30,30,https://portal.aiub.edu/?message=Sorry%2C%20you%20have%20logged%20into%20another%20browser%20at%2022%2FJan%2F2023%2015%3A04,1765,0,1550
1674378247821,1765,portal.aiub.edu/-0,302,Found,Thread Group 1-1,text,true,,1287,789,30,30,https://portal.aiub.edu/,1765,0,1550
1674378249586,73,portal.aiub.edu/-1,302,Found,Thread Group 1-1,text,true,,684,1477,30,30,https://portal.aiub.edu/Student/Home/Index/5,73,0,0
1674378249659,4470,portal.aiub.edu/-2,200,OK,Thread Group 1-1,text,true,,11835,797,30,30,https://portal.aiub.edu/?message=Sorry%2C%20you%20have%20logged%20into%20another%20browser%20at%2022%2FJan%2F2023%2015%3A04,4470,0,0
1674378254131,6295,portal.aiub.edu/-3,200,OK,Thread Group 1-1,text,true,,125764,757,30,30,https://portal.aiub.edu/Content/base?v=HDs2NgzSdAl1t6lJ-Kpsluh0IYvV_ojkkmR6EV-1vUg1,501,0,45
1674378254131,82,portal.aiub.edu/-4,200,OK,Thread Group 1-1,text,true,,10028,747,30,30,https://portal.aiub.edu/Content/dist/drunkenparrot/css/drunken-parrot.css,82,0,30
1674378254131,28,portal.aiub.edu/-5,200,OK,Thread Group 1-1,bin,true,,8070,732,30,30,https://portal.aiub.edu/Content/Images/aiub_logo_92x92.png,28,0,0
1674378254131,52,portal.aiub.edu/-6,200,OK,Thread Group 1-1,bin,true,,1469,756,30,30,https://portal.aiub.edu/DefaultCaptcha/Generate?t=755a4e6a8d784632be3a4ebca23ee204,52,0,30
1674378254131,11990,portal.aiub.edu/-7,200,OK,Thread Group 1-1,text,true,,203501,757,30,30,https://portal.aiub.edu/bundles/base?v=DzsVJsW4RYIyWDL5BM4zGp25Zsvkocp_98Sh1xpiEHc1,632,0,364
